id	node1	label	node2
Q3063847-alias-en-3	Q3063847	alias	'behavioural and emotional disorders with onset usually occurring in childhood and adolescence'@en
Q3063847-alias-en-1	Q3063847	alias	'behavioural and emotional disorders'@en
Q3065932-alias-en-6	Q3065932	alias	'Cognition Disorder'@en
Q3065932-alias-en-7	Q3065932	alias	'Cognition Disorders'@en
Q3065932-alias-en-2	Q3065932	alias	'NCD'@en
Q3065932-alias-en-3	Q3065932	alias	'NCDs'@en
Q3065932-alias-en-4	Q3065932	alias	'Organic Mental disorder'@en
Q3065932-alias-en-1	Q3065932	alias	'cognitive disease'@en
Q3065932-alias-en-5	Q3065932	alias	'neurocognitive disorder'@en
Q3077133-alias-en-8	Q3077133	alias	'(Z)-2-cyano-alpha,alpha,alpha-trifluoro-3-hydroxy-p-crotonotoluidide'@en
Q3077133-alias-en-5	Q3077133	alias	'A 77-1726'@en
Q3077133-alias-en-7	Q3077133	alias	'A 771726'@en
Q3077133-alias-en-1	Q3077133	alias	'A77 1726'@en
Q3077133-alias-en-13	Q3077133	alias	'A771726'@en
Q3077133-alias-en-2	Q3077133	alias	'Aubagio®'@en
Q3077133-alias-en-6	Q3077133	alias	'HMR 1726'@en
Q3077133-alias-en-4	Q3077133	alias	'HMR-1726'@en
Q3077133-alias-en-9	Q3077133	alias	'HMR1726'@en
Q3077133-alias-en-11	Q3077133	alias	'Teriflunomida'@en
Q3077133-alias-en-10	Q3077133	alias	'Teriflunomide'@en
Q3077133-alias-en-12	Q3077133	alias	'Teriflunomidum'@en
Q3077133-alias-en-14	Q3077133	alias	'Tériflunomide'@en
Q3077133-alias-en-3	Q3077133	alias	'flucyamide'@en
Q3087172-alias-en-1	Q3087172	alias	'developmental mental disorder'@en
Q3087172-alias-en-3	Q3087172	alias	'disorder of psychological development'@en
Q3087172-alias-en-2	Q3087172	alias	'disorders of psychological development'@en
Q3088229-alias-en-1	Q3088229	alias	'SR-29142'@en
Q3088229-alias-en-4	Q3088229	alias	'elitek'@en
Q3088229-alias-en-2	Q3088229	alias	'urate oxidase'@en
Q3088229-alias-en-3	Q3088229	alias	'uricase'@en
Q309100-alias-en-1	Q309100	alias	'forethought'@en
Q309100-alias-en-gb-1	Q309100	alias	'forethought'@en-gb
Q309314-alias-en-1	Q309314	alias	'amount'@en
Q309314-alias-en-2	Q309314	alias	'number'@en
Q309314-alias-en-4	Q309314	alias	'qty'@en
Q309314-alias-en-3	Q309314	alias	'quantulum'@en
Q3108586-alias-en-1	Q3108586	alias	'Wide-angle glaucoma NOS'@en
Q3108586-alias-en-5	Q3108586	alias	'Wide-angle glaucoma'@en
Q3108586-alias-en-2	Q3108586	alias	'glaucoma simplex'@en
Q3108586-alias-en-3	Q3108586	alias	'open angle glaucoma'@en
Q3108586-alias-en-4	Q3108586	alias	'pigmentary glaucoma'@en
Q3108899-alias-en-9	Q3108899	alias	'1-cyclohexyl-3-({p-[2-(5-methylpyrazinecarboxamido)ethyl]phenyl}sulfonyl)urea'@en
Q3108899-alias-en-4	Q3108899	alias	'CP 28,720'@en
Q3108899-alias-en-8	Q3108899	alias	'CP 28720'@en
Q3108899-alias-en-5	Q3108899	alias	'CP-28,720'@en
Q3108899-alias-en-1	Q3108899	alias	'CP-28720'@en
Q3108899-alias-en-11	Q3108899	alias	'Glipizida'@en
Q3108899-alias-en-12	Q3108899	alias	'Glipizide'@en
Q3108899-alias-en-13	Q3108899	alias	'Glipizidum'@en
Q3108899-alias-en-2	Q3108899	alias	'Glucotrol®'@en
Q3108899-alias-en-6	Q3108899	alias	'K 4024'@en
Q3108899-alias-en-3	Q3108899	alias	'K-4024'@en
Q3108899-alias-en-7	Q3108899	alias	'N-{4-[beta-(5-methylpyrazine-2-carboxamido)ethyl]benzenesulphonyl}-N\\\\'-cyclohexylurea'@en
Q3108899-alias-en-10	Q3108899	alias	'N-{4-[β-(5-methylpyrazine-2-carboxamido)ethyl]benzenesulphonyl}-N\\\\'-cyclohexylurea'@en
Q31207-alias-en-4	Q31207	alias	'delivery of health care'@en
Q31207-alias-en-3	Q31207	alias	'health profession'@en
Q31207-alias-en-5	Q31207	alias	'health-care'@en
Q31207-alias-en-1	Q31207	alias	'healthcare'@en
Q31207-alias-en-2	Q31207	alias	'medical care'@en
Q3121121-alias-en-3	Q3121121	alias	'(1S,3S,5S)-2-((2S)-Amino(3-hydroxytricyclo(3.3.1.13,7)dec-1-yl)acetyl)-2-azabicyclo(3.1.0)hexane-3-carbonitrile'@en
Q3121121-alias-en-2	Q3121121	alias	'BMS 477118'@en
Q3121121-alias-en-1	Q3121121	alias	'BMS-477118'@en
Q3121121-alias-en-4	Q3121121	alias	'SAXAGLIPTIN'@en
Q3121121-alias-en-6	Q3121121	alias	'Saxagliptin anhydrous'@en
Q3121121-alias-en-7	Q3121121	alias	'Saxagliptin'@en
Q3121121-alias-en-5	Q3121121	alias	'saxagliptin anhydrous'@en
Q31464082-alias-en-2	Q31464082	alias	'origin'@en
Q31464082-alias-en-3	Q31464082	alias	'producer'@en
Q31464082-alias-en-1	Q31464082	alias	'resource'@en
Q3150564-alias-en-1	Q3150564	alias	'ovulation stimulant'@en
Q3151081-alias-en-4	Q3151081	alias	'G-CSF'@en
Q3151081-alias-en-5	Q3151081	alias	'Granulocyte Colony Stimulating Factor'@en
Q3151081-alias-en-2	Q3151081	alias	'Neupogen'@en
Q3151081-alias-en-1	Q3151081	alias	'R-METHUG-CSF'@en
Q3151081-alias-en-3	Q3151081	alias	'Tbo-filgrastim'@en
Q315860-alias-en-9	Q315860	alias	'CALC1'@en
Q315860-alias-en-13	Q315860	alias	'CALCA'@en
Q315860-alias-en-14	Q315860	alias	'CGRP'@en
Q315860-alias-en-5	Q315860	alias	'CGRP-I'@en
Q315860-alias-en-7	Q315860	alias	'CGRP1'@en
Q315860-alias-en-8	Q315860	alias	'CT'@en
Q315860-alias-en-1	Q315860	alias	'KC'@en
Q315860-alias-en-4	Q315860	alias	'alpha-type CGRP'@en
Q315860-alias-en-6	Q315860	alias	'calcitonin 1'@en
Q315860-alias-en-10	Q315860	alias	'calcitonin gene-related peptide 1'@en
Q315860-alias-en-12	Q315860	alias	'calcitonin gene-related peptide I'@en
Q315860-alias-en-3	Q315860	alias	'calcitonin'@en
Q315860-alias-en-11	Q315860	alias	'calcitonin/calcitonin-related polypeptide, alpha'@en
Q315860-alias-en-2	Q315860	alias	'katacalcin'@en
Q3177745-alias-en-10	Q3177745	alias	'(3-Hydroxyphenyl)dimethylethylammonium'@en
Q3177745-alias-en-5	Q3177745	alias	'(3-hydroxyphenyl)dimethylethylammonium'@en
Q3177745-alias-en-4	Q3177745	alias	'3-hydroxy-N,N-dimethyl-N-ethylanilinium'@en
Q3177745-alias-en-11	Q3177745	alias	'EDR'@en
Q3177745-alias-en-3	Q3177745	alias	'EDROPHONIUM'@en
Q3177745-alias-en-7	Q3177745	alias	'Edrophonium Ion'@en
Q3177745-alias-en-9	Q3177745	alias	'Edrophonium'@en
Q3177745-alias-en-1	Q3177745	alias	'Enlon®'@en
Q3177745-alias-en-8	Q3177745	alias	'Ethyl-(3-hydroxy-phenyl)-dimethyl-ammonium'@en
Q3177745-alias-en-12	Q3177745	alias	'N-ethyl-3-hydroxy-N,N-dimethylanilinium'@en
Q3177745-alias-en-6	Q3177745	alias	'N-ethyl-3-hydroxy-N,N-dimethylbenzenaminium'@en
Q3177745-alias-en-2	Q3177745	alias	'Tensilon®'@en
Q3184856-alias-en-5	Q3184856	alias	'abuse of substances'@en
Q3184856-alias-en-3	Q3184856	alias	'chemical substance abuse'@en
Q3184856-alias-en-1	Q3184856	alias	'drug abuse'@en
Q3184856-alias-en-2	Q3184856	alias	'harmful use'@en
Q3184856-alias-en-4	Q3184856	alias	'psychoactive substance abuse'@en
Q319541-alias-en-1	Q319541	alias	'indol'@en
Q319541-alias-en-2	Q319541	alias	'indole'@en
Q319877-alias-en-8	Q319877	alias	'8-Chloro-1-methyl-6-phenyl-4H-S-triazolo(4,3-a)(1,4)benzodiazepine'@en
Q319877-alias-en-5	Q319877	alias	'8-Chloro-1-methyl-6-phenyl-4H-s-triazolo(4,3-a)(1,4)benzodiazepine'@en
Q319877-alias-en-9	Q319877	alias	'Alprazolam'@en
Q319877-alias-en-7	Q319877	alias	'Alzam'@en
Q319877-alias-en-1	Q319877	alias	'Kentium'@en
Q319877-alias-en-2	Q319877	alias	'Niravam®'@en
Q319877-alias-en-3	Q319877	alias	'U-31889'@en
Q319877-alias-en-6	Q319877	alias	'Xanax'@en
Q319877-alias-en-4	Q319877	alias	'Xanax®'@en
Q32057211-alias-en-6	Q32057211	alias	'Adenoma of the Prostate'@en
Q32057211-alias-en-4	Q32057211	alias	'adenoma - prostate'@en
Q32057211-alias-en-2	Q32057211	alias	'adenoma of prostate'@en
Q32057211-alias-en-5	Q32057211	alias	'benign adenoma of prostate (disorder)'@en
Q32057211-alias-en-1	Q32057211	alias	'benign adenoma of prostate'@en
Q32057211-alias-en-3	Q32057211	alias	'prostate adenoma'@en
Q32057211-alias-en-7	Q32057211	alias	'prostate gland adenoma'@en
Q3208529-alias-en-2	Q3208529	alias	'sulfonamides'@en
Q3208529-alias-en-1	Q3208529	alias	'sulphonamide'@en
Q3208529-alias-en-3	Q3208529	alias	'sulphonamides'@en
Q32089-alias-en-4	Q32089	alias	'(-)-rapamycin'@en
Q32089-alias-en-3	Q32089	alias	'AY-22989'@en
Q32089-alias-en-2	Q32089	alias	'WY-090217'@en
Q32089-alias-en-1	Q32089	alias	'rapamycin'@en
Q32147145-alias-en-12	Q32147145	alias	'Diabetes mellitus MODY type 2'@en
Q32147145-alias-en-8	Q32147145	alias	'GCK-Associated Diabetes Mellitus'@en
Q32147145-alias-en-15	Q32147145	alias	'MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2'@en
Q32147145-alias-en-11	Q32147145	alias	'MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2; MODY2'@en
Q32147145-alias-en-7	Q32147145	alias	'MODY 2 Monogenic Diabetes Type 2'@en
Q32147145-alias-en-4	Q32147145	alias	'MODY 2'@en
Q32147145-alias-en-2	Q32147145	alias	'MODY glucokinase-related'@en
Q32147145-alias-en-1	Q32147145	alias	'MODY type 2'@en
Q32147145-alias-en-3	Q32147145	alias	'MODY2'@en
Q32147145-alias-en-9	Q32147145	alias	'Maturity Onset Diabetes of the Young, Type 2'@en
Q32147145-alias-en-13	Q32147145	alias	'Maturity-onset diabetes of the young,  type 2'@en
Q32147145-alias-en-10	Q32147145	alias	'Mody, Glucokinase-Related'@en
Q32147145-alias-en-6	Q32147145	alias	'Mody, Type 2'@en
Q32147145-alias-en-14	Q32147145	alias	'Type 2 maturity-onset diabetes of the young'@en
Q32147145-alias-en-5	Q32147145	alias	'glucokinase-associated diabetes mellitus'@en
Q3221083-alias-en-1	Q3221083	alias	'motor neurogical disorder'@en
Q3221083-alias-en-2	Q3221083	alias	'motor neuron disorder'@en
Q3232712-alias-en-1	Q3232712	alias	'incontinence'@en
Q324-alias-en-8	Q324	alias	'34 Tauri'@en
Q324-alias-en-7	Q324	alias	'Georgian Planet, the'@en
Q324-alias-en-4	Q324	alias	'Georgium Sidus'@en
Q324-alias-en-1	Q324	alias	'Sol VII'@en
Q324-alias-en-5	Q324	alias	'Sol h'@en
Q324-alias-en-6	Q324	alias	'the Georgian Planet'@en
Q324-alias-en-3	Q324	alias	'♅'@en
Q324-alias-en-2	Q324	alias	'⛢'@en
Q324089-alias-en-1	Q324089	alias	'antihistamine'@en
Q324089-alias-en-2	Q324089	alias	'histamine inhibitor'@en
Q3242950-alias-en-7	Q3242950	alias	'Malignant Kidney Tumor'@en
Q3242950-alias-en-8	Q3242950	alias	'Malignant Neoplasm of Kidney'@en
Q3242950-alias-en-9	Q3242950	alias	'Malignant Neoplasm of the Kidney'@en
Q3242950-alias-en-6	Q3242950	alias	'Malignant Renal Neoplasm'@en
Q3242950-alias-en-11	Q3242950	alias	'Malignant Renal Tumor'@en
Q3242950-alias-en-4	Q3242950	alias	'Malignant Tumor of Kidney'@en
Q3242950-alias-en-10	Q3242950	alias	'Malignant Tumor of the Kidney'@en
Q3242950-alias-en-12	Q3242950	alias	'cancer of kidney'@en
Q3242950-alias-en-5	Q3242950	alias	'malignant kidney neoplasm'@en
Q3242950-alias-en-1	Q3242950	alias	'malignant neoplasm of kidney except pelvis'@en
Q3242950-alias-en-2	Q3242950	alias	'malignant tumour of kidney'@en
Q3242950-alias-en-3	Q3242950	alias	'renal cancer'@en
Q326224-alias-en-6	Q326224	alias	'(S)-N-(5,6,7,9-Tetrahydro-1,2,3,10-tetramethoxy-9-oxobenzo[a]heptalen-7-yl)acetamide'@en
Q326224-alias-en-2	Q326224	alias	'Benzo(a)heptalen-9(5H)-one'@en
Q326224-alias-en-9	Q326224	alias	'Colchicin'@en
Q326224-alias-en-10	Q326224	alias	'Colchicina'@en
Q326224-alias-en-11	Q326224	alias	'Colchicinum'@en
Q326224-alias-en-3	Q326224	alias	'Colgout'@en
Q326224-alias-en-4	Q326224	alias	'Colsaloid'@en
Q326224-alias-en-5	Q326224	alias	'Condylon'@en
Q326224-alias-en-7	Q326224	alias	'N-(1,2,3,10-Tetramethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-7-yl)acetamide'@en
Q326224-alias-en-8	Q326224	alias	'N-(5,6,7,9-Tetrahydro-1,2,3,10-tetramethoxy-9-oxobenzo[a]heptalen-7-yl)acetamide'@en
Q326224-alias-en-1	Q326224	alias	'N-Acetyltrimethylcolchicinic acid methyl ether'@en
Q3267092-alias-en-1	Q3267092	alias	'ALO-4943A'@en
Q3267092-alias-en-2	Q3267092	alias	'KW-4679'@en
Q3267092-alias-en-8	Q3267092	alias	'Olopatadin'@en
Q3267092-alias-en-6	Q3267092	alias	'Olopatadina'@en
Q3267092-alias-en-5	Q3267092	alias	'Olopatadine'@en
Q3267092-alias-en-9	Q3267092	alias	'Olopatadinum'@en
Q3267092-alias-en-7	Q3267092	alias	'Opatanol'@en
Q3267092-alias-en-3	Q3267092	alias	'Patanol®'@en
Q3267092-alias-en-4	Q3267092	alias	'Pazeo®'@en
Q3269441-alias-en-1	Q3269441	alias	'side-effect'@en
Q3269466-alias-en-8	Q3269466	alias	'Lymph gland infection'@en
Q3269466-alias-en-5	Q3269466	alias	'acute adenitis'@en
Q3269466-alias-en-3	Q3269466	alias	'acute lymphadenitis'@en
Q3269466-alias-en-1	Q3269466	alias	'adenitis'@en
Q3269466-alias-en-6	Q3269466	alias	'chronic Lymphadenitis'@en
Q3269466-alias-en-4	Q3269466	alias	'chronic adenitis'@en
Q3269466-alias-en-2	Q3269466	alias	'inflammation of lymph node'@en
Q3269466-alias-en-9	Q3269466	alias	'lymph node inflammation'@en
Q3269466-alias-en-7	Q3269466	alias	'lymph nodeitis'@en
Q3269466-alias-en-10	Q3269466	alias	'lymphadenitis'@en
Q3271540-alias-en-2	Q3271540	alias	'MOA'@en
Q3271540-alias-en-3	Q3271540	alias	'Molecular Mechanisms of Pharmacological Action'@en
Q3271540-alias-en-4	Q3271540	alias	'Pharmacological Mechanisms of Action'@en
Q3271540-alias-en-1	Q3271540	alias	'mode of action'@en
Q3271949-alias-en-1	Q3271949	alias	'Hirudin variant-1'@en
Q327362-alias-en-5	Q327362	alias	'3,3\\\\',5-triiodo-L-thyronine'@en
Q327362-alias-en-9	Q327362	alias	'3,5,3\\\\'-Triiodo-L-thyronine'@en
Q327362-alias-en-18	Q327362	alias	'3,5,3\\\\'-Triiodothyronine'@en
Q327362-alias-en-1	Q327362	alias	'3,5,3\\\\'-triodo-L-thyronine'@en
Q327362-alias-en-15	Q327362	alias	'3,5,3\\\\'TRIIODOTHYRONINE'@en
Q327362-alias-en-10	Q327362	alias	'4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodo-L-phenylalanine'@en
Q327362-alias-en-2	Q327362	alias	'Cytomel®'@en
Q327362-alias-en-16	Q327362	alias	'L-3,5,3\\\\'-Triiodothyronine'@en
Q327362-alias-en-14	Q327362	alias	'L-T3'@en
Q327362-alias-en-13	Q327362	alias	'Liothyronine'@en
Q327362-alias-en-12	Q327362	alias	'Liothyroninum'@en
Q327362-alias-en-7	Q327362	alias	'Liotironina'@en
Q327362-alias-en-6	Q327362	alias	'O-(4-hydroxy-3-iodophenyl)-3,5-diiodo-L-tyrosine'@en
Q327362-alias-en-4	Q327362	alias	'T3'@en
Q327362-alias-en-17	Q327362	alias	'Tertroxin'@en
Q327362-alias-en-8	Q327362	alias	'Tresitope'@en
Q327362-alias-en-11	Q327362	alias	'Triiodothyronine'@en
Q327362-alias-en-3	Q327362	alias	'liothyronine sodium'@en
Q3278145-alias-en-1	Q3278145	alias	'autoinflammatory diseases'@en
Q3281373-alias-en-3	Q3281373	alias	'Metal Metabolism, Inborn Error'@en
Q3281373-alias-en-1	Q3281373	alias	'inborn metal metabolism disorder'@en
Q3281373-alias-en-2	Q3281373	alias	'metal metabolism disorder'@en
Q3281375-alias-en-4	Q3281375	alias	'Disorder of purine or pyrimidine metabolism'@en
Q3281375-alias-en-2	Q3281375	alias	'inborn errors of purine-pyrimidine metabolism'@en
Q3281375-alias-en-3	Q3281375	alias	'inborn purine-pyrimidine metabolic disorder'@en
Q3281375-alias-en-1	Q3281375	alias	'purine-pyrimidine metabolic disorder'@en
Q3281402-alias-en-1	Q3281402	alias	'vector borne disease'@en
Q3286546-alias-en-2	Q3286546	alias	'disease of respiratory system'@en
Q3286546-alias-en-1	Q3286546	alias	'disease of the respiratory system'@en
Q3286546-alias-en-3	Q3286546	alias	'disorder of respiratory system'@en
Q3286546-alias-en-4	Q3286546	alias	'respiratory disorder'@en
Q3286546-alias-en-5	Q3286546	alias	'respiratory system disorder'@en
Q3286546-alias-en-7	Q3286546	alias	'respiratory tract disease'@en
Q3286546-alias-en-6	Q3286546	alias	'respiratory tract diseases'@en
Q3294630-alias-en-6	Q3294630	alias	'2-hydroxy-5-chlorobenzoxazole'@en
Q3294630-alias-en-11	Q3294630	alias	'5-Chlorobenzoxazolidone'@en
Q3294630-alias-en-3	Q3294630	alias	'5-chloro-2(3H)-benzoxazolone'@en
Q3294630-alias-en-13	Q3294630	alias	'5-chloro-2-Benzoxazolinone'@en
Q3294630-alias-en-23	Q3294630	alias	'5-chloro-2-Benzoxazolol'@en
Q3294630-alias-en-20	Q3294630	alias	'5-chloro-2-Benzoxazolone'@en
Q3294630-alias-en-21	Q3294630	alias	'5-chloro-2-Hydroxybenzoxazole'@en
Q3294630-alias-en-10	Q3294630	alias	'5-chloro-2-benzoxazolinone'@en
Q3294630-alias-en-5	Q3294630	alias	'5-chloro-2-benzoxazolol'@en
Q3294630-alias-en-8	Q3294630	alias	'5-chloro-2-benzoxazolone'@en
Q3294630-alias-en-9	Q3294630	alias	'5-chloro-2-hydroxybenzoxazole'@en
Q3294630-alias-en-12	Q3294630	alias	'5-chloro-3H-benzooxazol-2-one'@en
Q3294630-alias-en-7	Q3294630	alias	'5-chlorobenzoxazolidone'@en
Q3294630-alias-en-4	Q3294630	alias	'5-chlorobenzoxazolin-2-one'@en
Q3294630-alias-en-16	Q3294630	alias	'Chlorzoxane'@en
Q3294630-alias-en-15	Q3294630	alias	'Chlorzoxazon'@en
Q3294630-alias-en-22	Q3294630	alias	'Chlorzoxazona'@en
Q3294630-alias-en-19	Q3294630	alias	'Chlorzoxazone'@en
Q3294630-alias-en-18	Q3294630	alias	'Chlorzoxazonum'@en
Q3294630-alias-en-17	Q3294630	alias	'Clorzoxazona'@en
Q3294630-alias-en-14	Q3294630	alias	'Clorzoxazone'@en
Q3294630-alias-en-1	Q3294630	alias	'Paraflex®'@en
Q3294630-alias-en-2	Q3294630	alias	'chlorzoxane'@en
Q3294635-alias-en-3	Q3294635	alias	'Colestipolum'@en
Q3294635-alias-en-2	Q3294635	alias	'Copolymer of bis(2-aminoethyl)amine and 2-(chloromethyl)oxirane'@en
Q3294635-alias-en-1	Q3294635	alias	'Epichlorohydrin-tetraethylenepentamine polymer'@en
Q3299714-alias-en-1	Q3299714	alias	'ANEMIA NORMOCYTIC'@en
Q3299714-alias-en-2	Q3299714	alias	'Normocytic anemia'@en
Q3306175-alias-en-1	Q3306175	alias	'Bosatria'@en
Q3306175-alias-en-2	Q3306175	alias	'SB-240563'@en
Q3311537-alias-en-1	Q3311537	alias	'hereditary disease'@en
Q33127260-alias-en-1	Q33127260	alias	'oxazolidinones'@en
Q3315722-alias-en-2	Q3315722	alias	'ISIS-301012'@en
Q3315722-alias-en-1	Q3315722	alias	'Mipomersen sodium'@en
Q332428-alias-en-1	Q332428	alias	'fat'@en
Q332428-alias-en-2	Q332428	alias	'obesity'@en
Q333718-alias-en-1	Q333718	alias	'J&J'@en
Q333718-alias-en-2	Q333718	alias	'Johnson and Johnson'@en
Q3339235-alias-en-10	Q3339235	alias	'Nervous System Disease'@en
Q3339235-alias-en-11	Q3339235	alias	'Nervous System Diseases'@en
Q3339235-alias-en-9	Q3339235	alias	'Neurology. Diseases of the nervous system'@en
Q3339235-alias-en-2	Q3339235	alias	'disease of nervous system'@en
Q3339235-alias-en-8	Q3339235	alias	'disease of the nervous system'@en
Q3339235-alias-en-7	Q3339235	alias	'diseases of the nervous system'@en
Q3339235-alias-en-5	Q3339235	alias	'disorder of nervous system'@en
Q3339235-alias-en-6	Q3339235	alias	'nervous system disorder'@en
Q3339235-alias-en-1	Q3339235	alias	'neurologic disease'@en
Q3339235-alias-en-3	Q3339235	alias	'neurologic disorder'@en
Q3339235-alias-en-4	Q3339235	alias	'neurological disease'@en
Q333936-alias-en-1	Q333936	alias	'nitriles'@en
Q3342150-alias-en-7	Q3342150	alias	'Nisoldipin'@en
Q3342150-alias-en-6	Q3342150	alias	'Nisoldipina'@en
Q3342150-alias-en-2	Q3342150	alias	'Nisoldipine'@en
Q3342150-alias-en-5	Q3342150	alias	'Nisoldipino'@en
Q3342150-alias-en-3	Q3342150	alias	'Nisoldipinum'@en
Q3342150-alias-en-1	Q3342150	alias	'Sular®'@en
Q3342150-alias-en-4	Q3342150	alias	'isobutyl methyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate'@en
Q3344800-alias-en-2	Q3344800	alias	'Contraceptives, Oral'@en
Q3344800-alias-en-3	Q3344800	alias	'Oral Contraceptives'@en
Q3344800-alias-en-1	Q3344800	alias	'Oral contraceptive pill'@en
Q3347169-alias-en-2	Q3347169	alias	'disease of renal glomerulus'@en
Q3347169-alias-en-4	Q3347169	alias	'disorder of renal glomerulus'@en
Q3347169-alias-en-1	Q3347169	alias	'glomerular disease'@en
Q3347169-alias-en-3	Q3347169	alias	'renal glomerulus disease'@en
Q335099-alias-en-10	Q335099	alias	'1-phenyl-3-methyl-5-oxo-2-pyrazoline'@en
Q335099-alias-en-9	Q335099	alias	'2,4-dihydro-5-methyl-2-phenyl-3H-pyrazol-3-one'@en
Q335099-alias-en-4	Q335099	alias	'3-methyl-1-phenyl-2-pyrazolin-5-one'@en
Q335099-alias-en-5	Q335099	alias	'3-methyl-1-phenyl-5-pyrazolone'@en
Q335099-alias-en-6	Q335099	alias	'3-methyl-1-phenylpyrazol-5-one'@en
Q335099-alias-en-2	Q335099	alias	'C.I. developer 1'@en
Q335099-alias-en-12	Q335099	alias	'Edaravone'@en
Q335099-alias-en-1	Q335099	alias	'developer Z'@en
Q335099-alias-en-7	Q335099	alias	'methylphenylpyrazolone'@en
Q335099-alias-en-3	Q335099	alias	'norphenazone'@en
Q335099-alias-en-11	Q335099	alias	'phenyl methyl pyrazolone'@en
Q335099-alias-en-8	Q335099	alias	'phenylmethylpyrazolone'@en
Q33525-alias-en-3	Q33525	alias	'epithelial carcinoma'@en
Q33525-alias-en-6	Q33525	alias	'epithelial skin tumor'@en
Q33525-alias-en-5	Q33525	alias	'epithelial tumor (qualifier value)'@en
Q33525-alias-en-1	Q33525	alias	'epithelioma'@en
Q33525-alias-en-2	Q33525	alias	'malignant epithelioma'@en
Q33525-alias-en-4	Q33525	alias	'skin Epithelium tumor'@en
Q33525-alias-en-7	Q33525	alias	'tumor of surface epithelium (disorder)'@en
Q3359058-alias-en-5	Q3359058	alias	'2\\\\',4\\\\'-Dichloro-2-imidazol-1-ylacetophenone (Z)-[O-(2,4-dichlorobenzyl)oxime]'@en
Q3359058-alias-en-1	Q3359058	alias	'Oxiconazol'@en
Q3359058-alias-en-2	Q3359058	alias	'Oxiconazole'@en
Q3359058-alias-en-3	Q3359058	alias	'Oxiconazolum'@en
Q3359058-alias-en-4	Q3359058	alias	'Ro 13-8996'@en
Q3360898-alias-en-1	Q3360898	alias	'purine'@en
Q3366856-alias-en-3	Q3366856	alias	'composite particle (particle physics)'@en
Q3366856-alias-en-2	Q3366856	alias	'composite particle (quantum mechanics)'@en
Q3366856-alias-en-1	Q3366856	alias	'composite quantum particle'@en
Q3368754-alias-en-2	Q3368754	alias	'PatientsLikeMe (United States)'@en
Q3368754-alias-en-1	Q3368754	alias	'patientslikeme.com'@en
Q337060-alias-en-1	Q337060	alias	'item'@en
Q337188-alias-en-9	Q337188	alias	'(-)-hyoscine'@en
Q337188-alias-en-10	Q337188	alias	'(-)-scopolamine'@en
Q337188-alias-en-17	Q337188	alias	'(1R,2R,4S,5S,7S)-9-methyl-3-oxa-9-azatricyclo[3.3.1.0?,?]nonan-7-yl (2S)-3-hydroxy-2-phenylpropanoate'@en
Q337188-alias-en-7	Q337188	alias	'(1S,3S,5R,6R,7S)-6,7-epoxytropan-3-yl (2S)-3-hydroxy-2-phenylpropanoate'@en
Q337188-alias-en-6	Q337188	alias	'6,7-Epoxytropine tropate'@en
Q337188-alias-en-5	Q337188	alias	'6-beta,7-beta-Epoxy-3-alpha-tropanyl S-(-)-tropate'@en
Q337188-alias-en-31	Q337188	alias	'Atrochin'@en
Q337188-alias-en-28	Q337188	alias	'Atroquin'@en
Q337188-alias-en-15	Q337188	alias	'Beldavrin'@en
Q337188-alias-en-21	Q337188	alias	'Buscopan'@en
Q337188-alias-en-25	Q337188	alias	'Epoxytropine tropate'@en
Q337188-alias-en-24	Q337188	alias	'Euscopol'@en
Q337188-alias-en-23	Q337188	alias	'Hyosceine'@en
Q337188-alias-en-20	Q337188	alias	'Hyosol'@en
Q337188-alias-en-27	Q337188	alias	'Hysco'@en
Q337188-alias-en-30	Q337188	alias	'Isopto Hyoscine'@en
